msf_game_id,date_utc,quarter,clock,offense_team,defense_team,play_type,yards,success,home_score,away_score,description,date
148747,2025-09-07,,,NAN,NAN,PASS,,,,,(9:25) 7-G.Smith pass short middle to 87-M.Mayer to NE 30 for 8 yards (53-C.Elliss).,2025-09-07
148747,2025-09-07,,,NAN,NAN,RUSH,,,,,(8:46) 2-A.Jeanty right guard to NE 24 for 6 yards (53-C.Elliss; 25-M.Jones).,2025-09-07
148747,2025-09-07,,,NAN,NAN,RUSH,,,,,(8:11) (Shotgun) 2-A.Jeanty right guard to NE 21 for 3 yards (14-R.Spillane).,2025-09-07
148747,2025-09-07,,,NAN,NAN,RUSH,,,,,(7:33) 2-A.Jeanty left tackle to NE 22 for -1 yards (28-A.Austin).,2025-09-07
148747,2025-09-07,,,NAN,NAN,NONE,,,,,"(6:50) 8-D.Carlson 40 yard field goal is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",2025-09-07
148747,2025-09-07,,,NAN,NAN,NONE,,,,,8-D.Carlson kicks 60 yards from LV 35 to NE 5. 32-T.Henderson to NE 28 for 23 yards (44-T.Eichenberg; 88-J.Shorter).,2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,(6:40) (Shotgun) 10-D.Maye pass incomplete deep right to 85-H.Henry.,2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,(6:36) (Shotgun) 10-D.Maye pass short left to 8-S.Diggs to NE 44 for 16 yards (20-I.Pola-Mao).,2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,"(6:15) (No Huddle, Shotgun) 10-D.Maye sacked at NE 36 for -8 yards (51-M.Koonce). FUMBLES (51-M.Koonce) [51-M.Koonce], recovered by NE-66-W.Campbell at NE 36.",2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,"(5:34) (No Huddle, Shotgun) 10-D.Maye pass incomplete short right to 13-M.Hollins.",2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,(5:30) (Shotgun) 10-D.Maye pass short left to 32-T.Henderson to NE 49 for 13 yards (20-I.Pola-Mao; 69-A.Butler) [51-M.Koonce].,2025-09-07
148747,2025-09-07,,,NAN,NAN,NONE,,,,,"(4:53) (No Huddle, Shotgun) PENALTY on NE-66-W.Campbell, False Start, 5 yards, enforced at NE 49 - No Play.",2025-09-07
148747,2025-09-07,,,NAN,NAN,NONE,,,,,"(4:53) 17-B.Baringer punts 21 yards to LV 35, Center-47-J.Ashby, out of bounds.",2025-09-07
148747,2025-09-07,,,NAN,NAN,NONE,,,,,"(4:48) (Shotgun) PENALTY on LV-1-T.Tucker, False Start, 5 yards, enforced at LV 35 - No Play.",2025-09-07
148747,2025-09-07,,,NAN,NAN,RUSH,,,,,"(4:48) (Shotgun) 2-A.Jeanty up the middle to LV 29 for -1 yards (25-M.Jones, 90-C.Barmore).",2025-09-07
148747,2025-09-07,,,NAN,NAN,RUSH,,,,,(4:11) (Shotgun) 2-A.Jeanty up the middle to LV 25 for -4 yards (31-C.Woodson).,2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,(3:23) (Shotgun) 7-G.Smith pass deep right to 10-D.Thornton to NE 39 for 36 yards (7-C.Davis).,2025-09-07
148747,2025-09-07,,,NAN,NAN,RUSH,,,,,(2:57) 2-A.Jeanty right guard to NE 39 for no gain (90-C.Barmore).,2025-09-07
148747,2025-09-07,,,NAN,NAN,RUSH,,,,,(2:13) 2-A.Jeanty right tackle to NE 40 for -1 yards (97-M.Williams).,2025-09-07
148747,2025-09-07,,,NAN,NAN,RUSH,,,,,(2:00) (Shotgun) 2-A.Jeanty up the middle to NE 39 for 1 yard (97-M.Williams; 44-K.Chaisson).,2025-09-07
148747,2025-09-07,,,NAN,NAN,NONE,,,,,"(1:55) 6-A.Cole punts 39 yards to end zone, Center-50-J.Bobenmoyer, Touchback.",2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,(1:48) (Shotgun) 10-D.Maye pass deep left to 9-K.Boutte pushed ob at NE 39 for 19 yards (36-K.Kelly).,2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,"(1:42) (No Huddle, Shotgun) 10-D.Maye pass short middle to 85-H.Henry to NE 47 for 8 yards (57-G.Pratt; 30-D.Holmes).",2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,"(1:23) (No Huddle, Shotgun) 10-D.Maye pass incomplete short left to 3-D.Douglas (98-M.Crosby).",2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,(1:17) (Shotgun) 10-D.Maye pass incomplete short right.,2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,(1:09) (Shotgun) 10-D.Maye pass short left to 13-M.Hollins to 50 for 3 yards (36-K.Kelly).,2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,"(1:04) (No Huddle, Shotgun) 10-D.Maye pass short middle to 85-H.Henry to LV 38 for 12 yards (30-D.Holmes) [69-A.Butler].",2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,"(:42) (No Huddle, Shotgun) 10-D.Maye pass short left to 18-K.Williams pushed ob at LV 26 for 12 yards (36-K.Kelly).",2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,"(:35) (No Huddle, Shotgun) 10-D.Maye pass incomplete deep left to 9-K.Boutte.",2025-09-07
148747,2025-09-07,,,NAN,NAN,PASS,,,,,(:30) (Shotgun) 10-D.Maye sacked ob at LV 26 for 0 yards (96-J.Laulu).,2025-09-07
148747,2025-09-07,,,NAN,NAN,NONE,,,,,"(:22) 36-A.Borregales 44 yard field goal is GOOD, Center-47-J.Ashby, Holder-17-B.Baringer.",2025-09-07
148747,2025-09-07,,,NAN,NAN,NONE,,,,,"36-A.Borregales kicks onside 17 yards from NE 35 to LV 48, out of bounds. PENALTY on NE-36-A.Borregales, Kickoff Out of Bounds, placed at LV 48.",2025-09-07
148747,2025-09-07,,,NAN,NAN,NONE,,,,,(:18) 7-G.Smith kneels to LV 47 for -1 yards.,2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,19-B.Grupe kicks 65 yards from NO 35 to ARI 0. 4-G.Dortch to ARI 22 for 22 yards (28-D.Stutsman).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(14:56) 6-J.Conner right tackle to ARI 25 for 3 yards (92-D.Godchaux).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(14:18) (Shotgun) 1-K.Murray pass short left to 85-T.McBride pushed ob at ARI 36 for 11 yards (27-I.Yiadom).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(13:40) 1-K.Murray sacked at ARI 25 for -11 yards (94-C.Jordan).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(12:57) (Shotgun) 6-J.Conner left end to ARI 23 for -2 yards (4-K.McKinstry).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(12:14) (Shotgun) 33-T.Benson left guard to ARI 24 for 1 yard (56-D.Davis).,2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(11:39) 12-B.Gillikin punts 60 yards to NO 16, Center-46-A.Brewer. 22-R.Shaheed to NO 23 for 7 yards (27-A.Davis-Gaither; 84-E.Higgins).",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(11:27) (Shotgun) 41-A.Kamara up the middle to NO 26 for 3 yards (27-A.Davis-Gaither; 93-C.Campbell).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(10:55) (Shotgun) 2-S.Rattler pass incomplete short middle to 22-R.Shaheed (0-W.Johnson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(10:51) (Shotgun) 2-S.Rattler pass incomplete short right.,2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(10:46) 32-K.Kroeger punts 47 yards to ARI 27, Center-49-Z.Wood. 4-G.Dortch to ARI 34 for 7 yards (58-C.Rumph; 53-J.Ford).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(10:34) 1-K.Murray pass short left to 85-T.McBride to ARI 39 for 5 yards (21-J.Reid).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(10:06) (No Huddle, Shotgun) 1-K.Murray scrambles right end ran ob at NO 48 for 13 yards (21-J.Reid).",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(9:28) (No Huddle, Shotgun) 6-J.Conner left tackle to NO 47 for 1 yard (23-J.Blackmon).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(8:55) (No Huddle) 1-K.Murray sacked ob at NO 47 for 0 yards (96-C.Granderson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(8:11) (Shotgun) 1-K.Murray pass incomplete short middle to 18-M.Harrison (4-K.McKinstry). PENALTY on NO-4-K.McKinstry, Defensive Pass Interference, 13 yards, enforced at NO 47 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(8:05) (Shotgun) PENALTY on ARI-74-I.Adams, False Start, 5 yards, enforced at NO 34 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(8:05) (Shotgun) 1-K.Murray sacked at NO 39 for 0 yards (20-P.Werner).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(7:22) (Shotgun) 6-J.Conner up the middle to NO 27 for 12 yards (21-J.Reid; 58-C.Rumph).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(6:38) (Shotgun) 1-K.Murray pass short right to 14-Mi.Wilson to NO 22 for 5 yards (20-P.Werner).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(5:58) 6-J.Conner up the middle to NO 19 for 3 yards (56-D.Davis).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(5:17) (Shotgun) 1-K.Murray pass incomplete short left to 84-E.Higgins (96-C.Granderson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(5:14) (Shotgun) PENALTY on ARI, Delay of Game, 5 yards, enforced at NO 19 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(5:14) (Shotgun) 1-K.Murray pass incomplete deep right to 14-Mi.Wilson.,2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(5:07) 38-C.Ryland 42 yard field goal is GOOD, Center-46-A.Brewer, Holder-12-B.Gillikin.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,38-C.Ryland kicks 62 yards from ARI 35 to NO 3. 5-K.Miller to NO 25 for 22 yards (44-O.Pappoe; 27-A.Davis-Gaither).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(4:56) (Shotgun) 2-S.Rattler pass short right to 83-J.Johnson to NO 36 for 11 yards (2-Ma.Wilson; 25-Z.Collins).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(4:33) (No Huddle, Shotgun) 2-S.Rattler right guard to NO 38 for 2 yards (93-C.Campbell).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(4:14) (No Huddle, Shotgun) 2-S.Rattler pass short left to 12-C.Olave pushed ob at ARI 49 for 13 yards (16-M.Melton).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(3:39) (No Huddle, Shotgun) 2-S.Rattler pass short left to 41-A.Kamara pushed ob at ARI 48 for 1 yard (3-B.Baker; 16-M.Melton). PENALTY on NO-12-C.Olave, Illegal Shift, 5 yards, enforced at ARI 49 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(3:13) (Shotgun) 5-K.Miller left guard to ARI 44 for 10 yards (21-G.Williams; 2-Ma.Wilson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(2:33) (Shotgun) 41-A.Kamara right guard to ARI 42 for 2 yards (34-J.Thompson; 79-P.Mustipher). PENALTY on NO-51-C.Ruiz, Offensive Holding, 10 yards, enforced at ARI 44 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(2:11) (Shotgun) 2-S.Rattler pass deep left intended for 22-R.Shaheed INTERCEPTED by 0-W.Johnson at ARI 00. Touchback. PENALTY on ARI-16-M.Melton, Illegal Contact, 5 yards, enforced at NO 46 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(2:01) 72-A.Richards reported in as eligible.  41-A.Kamara right end to ARI 40 for 9 yards (27-A.Davis-Gaither).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(1:21) (Shotgun) 77-D.Radunz reported in as eligible.  41-A.Kamara up the middle to ARI 38 for 2 yards (93-C.Campbell).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(:44) (Shotgun) 2-S.Rattler pass incomplete short right. PENALTY on NO, Illegal Shift, 5 yards, enforced at ARI 38 - No Play. Penalty on NO, Illegal Formation, declined.",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(:40) (Shotgun) 2-S.Rattler right end to ARI 37 for 6 yards (3-B.Baker).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(:11) (No Huddle, Shotgun) 2-S.Rattler pass short left to 10-B.Cooks to ARI 25 for 12 yards (34-J.Thompson).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(15:00) (Shotgun) 2-S.Rattler pass short right to 41-A.Kamara to ARI 18 for 7 yards (93-C.Campbell; 34-J.Thompson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(14:26) (No Huddle, Shotgun) 41-A.Kamara right guard for 18 yards, TOUCHDOWN.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"19-B.Grupe extra point is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"19-B.Grupe kicks 65 yards from NO 35 to end zone, Touchback to the ARI 35.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(14:20) (Shotgun) 1-K.Murray pass short right to 33-T.Benson to ARI 41 for 6 yards (1-A.Taylor; 27-I.Yiadom).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(13:41) (Shotgun) 1-K.Murray pass deep right to 18-M.Harrison ran ob at NO 14 for 45 yards (4-K.McKinstry).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(13:02) (No Huddle, Shotgun) 33-T.Benson up the middle to NO 10 for 4 yards (20-P.Werner; 92-D.Godchaux).",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(12:23) (Shotgun) 33-T.Benson right guard to NO 6 for 4 yards (92-D.Godchaux; 23-J.Blackmon).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(11:39) (Shotgun) 1-K.Murray right end to NO 3 for 3 yards (23-J.Blackmon).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(10:56) 1-K.Murray pass incomplete short right. PENALTY on NO-56-D.Davis, Defensive Holding, 2 yards, enforced at NO 3 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(10:49) 6-J.Conner left guard to NO 1 for no gain (56-D.Davis).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(10:10) (Shotgun) 1-K.Murray pass short left to 18-M.Harrison for 1 yard, TOUCHDOWN.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"38-C.Ryland extra point is GOOD, Center-46-A.Brewer, Holder-12-B.Gillikin.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,38-C.Ryland kicks 63 yards from ARI 35 to NO 2. 5-K.Miller pushed ob at NO 45 for 43 yards (31-E.Demercado).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(9:58) (Shotgun) 24-D.Neal up the middle to NO 49 for 4 yards (25-Z.Collins).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(9:38) (No Huddle, Shotgun) 2-S.Rattler pass short left to 12-C.Olave to ARI 46 for 5 yards (2-Ma.Wilson).",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(9:07) 2-S.Rattler up the middle to ARI 45 for 1 yard (2-Ma.Wilson; 27-A.Davis-Gaither). PENALTY on NO-77-D.Radunz, Offensive Offside, 4 yards, enforced at ARI 46 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(8:46) (Shotgun) 2-S.Rattler pass short left to 12-C.Olave to ARI 40 for 10 yards (34-J.Thompson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(8:15) (No Huddle, Shotgun) 24-D.Neal left guard to ARI 35 for 5 yards (5-B.Browning; 34-J.Thompson).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(7:50) (No Huddle, Shotgun) 2-S.Rattler pass short left to 83-J.Johnson to ARI 31 for 4 yards (16-M.Melton).",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(7:11) 72-A.Richards reported in as eligible.  5-K.Miller right tackle to ARI 23 for 8 yards (34-J.Thompson; 16-M.Melton).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(6:28) 5-K.Miller up the middle to ARI 21 for 2 yards (2-Ma.Wilson; 27-A.Davis-Gaither).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(5:50) (Shotgun) 2-S.Rattler pass incomplete deep right. Penalty on NO-78-E.McCoy, Ineligible Downfield Pass, declined.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(5:42) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 18 for 3 yards (21-G.Williams) [10-J.Sweat].,2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(5:02) 19-B.Grupe 36 yard field goal is GOOD, Center-49-Z.Wood, Holder-32-K.Kroeger.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,19-B.Grupe kicks 65 yards from NO 35 to ARI 0. 31-E.Demercado to ARI 29 for 29 yards (44-I.Stalbird).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(4:53) 1-K.Murray pass incomplete short right to 85-T.McBride (96-C.Granderson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(4:49) (Shotgun) 1-K.Murray pass incomplete short middle to 85-T.McBride.,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(4:46) (Shotgun) 1-K.Murray pass short middle to 85-T.McBride to ARI 40 for 11 yards (20-P.Werner).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(4:10) (Shotgun) 1-K.Murray right end to ARI 42 for 2 yards (54-J.Williams; 93-N.Shepherd). PENALTY on NO-54-J.Williams, Face Mask, 15 yards, enforced at ARI 42.",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(3:49) 6-J.Conner left end pushed ob at NO 41 for 2 yards (56-D.Davis). PENALTY on ARI-63-Ev.Brown, Offensive Holding, 10 yards, enforced at NO 43 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(3:28) (Shotgun) 1-K.Murray pass short right to 6-J.Conner to ARI 44 for -3 yards (96-C.Granderson, 23-J.Blackmon).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(2:49) (Shotgun) 1-K.Murray pass short middle to 18-M.Harrison to NO 45 for 11 yards (23-J.Blackmon).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(2:07) (Shotgun) 1-K.Murray pass short middle to 85-T.McBride to NO 20 for 25 yards (23-J.Blackmon; 4-K.McKinstry).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(2:00) (Shotgun) 1-K.Murray pass incomplete short left to 18-M.Harrison. PENALTY on NO-93-N.Shepherd, Defensive Offside, 5 yards, enforced at NO 20 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(1:57) 6-J.Conner left guard to NO 8 for 7 yards (96-C.Granderson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(1:16) (Shotgun) 1-K.Murray pass short left to 85-T.McBride to NO 4 for 4 yards (56-D.Davis).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(:32) (Shotgun) 1-K.Murray pass short middle to 6-J.Conner for 4 yards, TOUCHDOWN.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"38-C.Ryland extra point is GOOD, Center-46-A.Brewer, Holder-12-B.Gillikin.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,38-C.Ryland kicks 59 yards from ARI 35 to NO 6. 5-K.Miller to NO 29 for 23 yards (50-C.Simon). ARI-50-C.Simon was injured during the play. ARI-32-J.Blount was injured during the play.,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(:23) (Shotgun) 41-A.Kamara left guard to NO 35 for 6 yards (10-J.Sweat).,2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"38-C.Ryland kicks 58 yards from ARI 35 to NO 7. 13-V.Jones to NO 30 for 23 yards (27-A.Davis-Gaither). PENALTY on NO-58-C.Rumph, Offensive Holding, 10 yards, enforced at NO 25.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(14:56) (Shotgun) 2-S.Rattler pass short middle to 22-R.Shaheed to NO 17 for 2 yards (25-Z.Collins).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(14:19) (Shotgun) 2-S.Rattler pass deep right to 22-R.Shaheed to NO 34 for 17 yards (34-J.Thompson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(13:55) (No Huddle, Shotgun) 41-A.Kamara left end to NO 35 for 1 yard (3-B.Baker; 2-Ma.Wilson).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(13:20) (Shotgun) 2-S.Rattler pass short middle to 22-R.Shaheed to NO 37 for 2 yards (3-B.Baker).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(12:55) (No Huddle, Shotgun) 2-S.Rattler sacked at NO 31 for -6 yards (5-B.Browning). Penalty on NO-75-T.Fuaga, Offensive Holding, declined.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(12:34) 32-K.Kroeger punts 50 yards to ARI 19, Center-49-Z.Wood, fair catch by 4-G.Dortch.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(12:27) 1-K.Murray pass short left to 6-J.Conner to ARI 18 for -1 yards (56-D.Davis).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(11:45) 33-T.Benson right end to NO 30 for 52 yards (96-C.Granderson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(10:53) (Shotgun) 1-K.Murray pass incomplete deep right to 14-Mi.Wilson.,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(10:49) (No Huddle, Shotgun) 33-T.Benson right end to NO 30 for no gain (56-D.Davis; 21-J.Reid).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(10:02) (Shotgun) 1-K.Murray pass short left to 4-G.Dortch to NO 32 for -2 yards (56-D.Davis).,2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(9:21) 38-C.Ryland 50 yard field goal is GOOD, Center-46-A.Brewer, Holder-12-B.Gillikin.",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,38-C.Ryland kicks 60 yards from ARI 35 to NO 5. 13-V.Jones to NO 27 for 22 yards (52-J.Burch).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(9:09) (Shotgun) 2-S.Rattler pass incomplete short middle to 83-J.Johnson (27-A.Davis-Gaither).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(9:05) (Shotgun) 2-S.Rattler pass short middle to 83-J.Johnson to NO 39 for 12 yards (34-J.Thompson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(8:38) (No Huddle, Shotgun) 41-A.Kamara right guard to NO 42 for 3 yards (52-J.Burch).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(8:03) (Shotgun) 2-S.Rattler pass incomplete short right to 12-C.Olave.,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(7:58) (No Huddle, Shotgun) 2-S.Rattler pass short right to 83-J.Johnson to ARI 47 for 11 yards (27-A.Davis-Gaither).",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(7:35) (No Huddle, Shotgun) PENALTY on NO-51-C.Ruiz, False Start, 5 yards, enforced at ARI 47 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(7:25) (Shotgun) 2-S.Rattler pass short left to 12-C.Olave to ARI 44 for 8 yards (21-G.Williams; 3-B.Baker).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(7:03) (No Huddle, Shotgun) 2-S.Rattler pass short right to 83-J.Johnson pushed ob at ARI 38 for 6 yards (16-M.Melton).",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(6:35) (No Huddle, Shotgun) 41-A.Kamara up the middle to ARI 36 for 2 yards (91-L.Collier).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(6:10) (No Huddle, Shotgun) 2-S.Rattler pass short left to 10-B.Cooks to ARI 28 for 8 yards (3-B.Baker; 5-B.Browning).",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(5:45) (No Huddle, Shotgun) 41-A.Kamara left guard to ARI 30 for -2 yards (3-B.Baker).",2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(5:10) (Shotgun) PENALTY on ARI-56-D.Robinson, Neutral Zone Infraction, 5 yards, enforced at ARI 30 - No Play.",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(4:52) (Shotgun) 2-S.Rattler pass incomplete deep left to 12-C.Olave.,2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,"(4:45) (No Huddle, Shotgun) 41-A.Kamara left guard to ARI 20 for 5 yards (25-Z.Collins; 34-J.Thompson).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(4:03) (Shotgun) 2-S.Rattler pass incomplete deep right to 22-R.Shaheed (0-W.Johnson).,2025-09-07
148748,2025-09-07,,,NAN,NAN,NONE,,,,,"(3:59) 19-B.Grupe 37 yard field goal is No Good, Wide Left, Center-49-Z.Wood, Holder-32-K.Kroeger.",2025-09-07
148748,2025-09-07,,,NAN,NAN,RUSH,,,,,(3:55) 6-J.Conner left end to ARI 35 for 7 yards (21-J.Reid).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,(3:17) (Shotgun) 1-K.Murray pass short right to 6-J.Conner to ARI 40 for 5 yards (20-P.Werner).,2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(2:51) (No Huddle, Shotgun) 1-K.Murray pass short left to 18-M.Harrison to ARI 42 for 2 yards (27-I.Yiadom).",2025-09-07
148748,2025-09-07,,,NAN,NAN,PASS,,,,,"(2:21) (No Huddle, Shotgun) 1-K.Murray scrambles left end ran ob at ARI 46 for 4 yards (20-P.Werner).",2025-09-07
